KF_ID,Match,Game,Round,Player 1,Character 1,Killed,Player 2,Character 2,Map,Level/Attack,,,,,,,,,
KF-244,1,2,2,Undine,Lucio,Killed,Mickie,D.Va,King's Row,MVP Infinity attack,,,,,,,,,
KF-245,1,2,2,cocco,Reinhardt,Killed,Brek,Reinhardt,King's Row,MVP Infinity attack,,,,,,,,,
KF-246,1,2,2,WhyNot,Zarya,Killed,Harryhook,Soldier:76,King's Row,MVP Infinity attack,,,,,,,,,
KF-247,1,2,2,Taimou,Roadhog,Killed,WhyNot,Zarya,King's Row,MVP Infinity attack,,,,,,,,,
KF-248,1,2,2,EasyBro,Roadhog,Killed,Taimou,Roadhog,King's Row,MVP Infinity attack,,,,,,,,,
KF-249,1,2,2,INTERNETHULK,Lucio,Killed,EasyBro,Roadhog,King's Row,MVP Infinity attack,,,,,,,,,
KF-250,1,2,2,Brek,Reinhardt,Killed,cocco,Reinhardt,King's Row,MVP Infinity attack,,,,,,,,,
KF-251,1,2,2,Mickie,D.Va,Killed,WhyNot,Zarya,King's Row,MVP Infinity attack,,,,,,,,,
KF-252,1,2,2,Harryhook,Soldier:76,Killed,EasyBro,Genji,King's Row,MVP Infinity attack,,,,,,,,,
KF-253,1,2,2,Mickie,D.Va,Killed,OneFact,Soldier:76,King's Row,MVP Infinity attack,,,,,,,,,
KF-254,1,2,2,Taimou,Roadhog,Killed,sylph,Ana,King's Row,MVP Infinity attack,,,,,,,,,
KF-255,1,2,2,-,-,Suicide,Brek,Reinhardt,King's Row,MVP Infinity attack,,,,,,,,,
KF-256,1,2,2,EasyBro,Genji,Killed,Mickie,D.Va,King's Row,MVP Infinity attack,,,,,,,,,
KF-257,1,2,2,Taimou,Roadhog,Killed,Brek,Reinhardt,King's Row,MVP Infinity attack,,,,,,,,,
KF-258,1,2,2,Taimou,Roadhog,Killed,EasyBro,Genji,King's Row,MVP Infinity attack,,,,,,,,,
KF-259,1,2,2,Taimou,Roadhog,Killed,WhyNot,Zarya,King's Row,MVP Infinity attack,,,,,,,,,
KF-260,1,2,2,OneFact,Soldier:76,Killed,Mickie,D.Va,King's Row,MVP Infinity attack,,,,,,,,,
KF-261,1,2,2,Taimou,Roadhog,Killed,Brek,Reinhardt,King's Row,MVP Infinity attack,,,,,,,,,
KF-262,1,2,2,Harryhook,Soldier:76,Killed,Undine,Lucio,King's Row,MVP Infinity attack,,,,,,,,,
KF-263,1,2,2,chipshajen,Ana,Killed,OneFact,Soldier:76,King's Row,MVP Infinity attack,,,,,,,,,
KF-264,1,2,2,OneFact,Soldier:76,Killed,chipshajen,Ana,King's Row,MVP Infinity attack,,,,,,,,,
KF-265,1,2,2,Harryhook,Soldier:76,Killed,sylph,Ana,King's Row,MVP Infinity attack,,,,,,,,,
KF-266,1,3,1,cocco,Reinhardt,Killed,OneFact,McCree,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-267,1,3,1,cocco,Reinhardt,Killed,WhyNot,Zarya,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-268,1,3,1,chipshajen,Ana,Killed,Undine,Ana,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-269,1,3,1,Harryhook,Soldier:76,Killed,EasyBro,Genji,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-270,1,3,1,Harryhook,Soldier:76,Killed,OneFact,Reaper,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-271,1,3,1,Mickie,D.Va,Killed,WhyNot,Zarya,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-272,1,3,1,Mickie,D.Va,Killed,EasyBro,Roadhog,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-273,1,3,1,cocco,Reinhardt,Killed,OneFact,Reaper,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-274,1,3,1,Harryhook,Soldier:76,Killed,Brek,Reinhardt,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-275,1,3,1,Harryhook,Soldier:76,Killed,sylph,Lucio,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-276,1,3,1,Harryhook,Soldier:76,Killed,Undine,Ana,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-277,1,3,1,Taimou,Roadhog,Killed,EasyBro,Roadhog,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-278,1,3,1,WhyNot,D.Va,Killed,Taimou,Roadhog,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-279,1,3,1,INTERNETHULK,Winston,Killed,Brek,Reinhardt,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-280,1,3,1,sylph,Lucio,Killed,Harryhook,Soldier:76,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-281,1,3,1,INTERNETHULK,Winston,Killed,Undine,Ana,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-282,1,3,1,INTERNETHULK,Winston,Killed,sylph,Lucio,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-283,1,3,1,Brek,Reinhardt,Killed,chipshajen,Ana,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-284,1,3,1,Mickie,D.Va,Killed,EasyBro,Roadhog,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-285,1,3,1,Mickie,D.Va,Killed,Brek,Reinhardt,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-286,1,3,1,WhyNot,D.Va,Killed,cocco,Reinhardt,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-287,1,3,1,Mickie,D.Va,Killed,OneFact,Reaper,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-288,1,3,1,Harryhook,Soldier:76,Killed,WhyNot,D.Va,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-289,1,3,1,WhyNot,D.Va,Killed,cocco,Reinhardt,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-290,1,3,1,EasyBro,Roadhog,Killed,INTERNETHULK,Winston,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-291,1,3,1,chipshajen,Ana,Killed,Brek,Reinhardt,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-292,1,3,1,OneFact,Reaper,Killed,Taimou,Roadhog,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-293,1,3,1,WhyNot,D.Va,Killed,Harryhook,Soldier:76,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-294,1,3,1,OneFact,Reaper,Killed,Mickie,D.Va,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-295,1,3,1,EasyBro,Roadhog,Killed,chipshajen,Ana,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-296,1,3,1,Mickie,D.Va,Killed,Brek,Reinhardt,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-297,1,3,1,Taimou,Reaper,Killed,EasyBro,Roadhog,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-298,1,3,1,OneFact,Reaper,Killed,Harryhook,Mei,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-299,1,3,1,OneFact,Reaper,Killed,cocco,Reinhardt,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-300,1,3,1,Taimou,Reaper,Killed,Brek,Reinhardt,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-301,1,3,1,OneFact,Reaper,Killed,INTERNETHULK,Lucio,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-302,1,3,1,OneFact,Reaper,Killed,Taimou,Reaper,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-303,1,3,1,OneFact,Reaper,Killed,Mickie,D.Va,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-304,1,3,1,WhyNot,Zarya,Killed,chipshajen,Ana,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-305,1,3,1,WhyNot,Zarya,Killed,Taimou,Sombra,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-306,1,3,1,Undine,Ana,Killed,Harryhook,Mei,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-307,1,3,1,cocco,Reinhardt,Killed,WhyNot,Zarya,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-308,1,3,1,OneFact,Reaper,Killed,cocco,Reinhardt,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-309,1,3,1,OneFact,Reaper,Killed,INTERNETHULK,Lucio,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-310,1,3,1,Undine,Ana,Killed,Mickie,D.Va,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-311,1,3,1,OneFact,Reaper,Killed,Harryhook,Mei,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-312,1,3,1,Undine,Ana,Killed,chipshajen,Ana,Temple of Anubis,MVP Infinity attack,,,,,,,,,
KF-313,1,3,2,Taimou,Widowmaker,Killed,OneFact,McCree,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-314,1,3,2,Brek,Reinhardt,Killed,INTERNETHULK,Lucio,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-315,1,3,2,EasyBro,Genji,Killed,Taimou,Widowmaker,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-316,1,3,2,Undine,Ana,Killed,chipshajen,Ana,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-317,1,3,2,Brek,Reinhardt,Killed,cocco,Reinhardt,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-318,1,3,2,WhyNot,Zarya,Killed,Harryhook,Reaper,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-319,1,3,2,OneFact,McCree,Killed,Mickie,D.Va,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-320,1,3,2,sylph,Lucio,Killed,chipshajen,Ana,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-321,1,3,2,Brek,Reinhardt,Killed,Taimou,Roadhog,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-322,1,3,2,EasyBro,Genji,Killed,Harryhook,Soldier:76,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-323,1,3,2,EasyBro,Genji,Killed,INTERNETHULK,Lucio,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-324,1,3,2,WhyNot,Zarya,Killed,cocco,Reinhardt,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-325,1,3,2,EasyBro,Genji,Killed,chipshajen,Ana,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-326,1,3,2,Taimou,Winston,Killed,OneFact,McCree,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-327,1,3,2,Harryhook,Soldier:76,Killed,Brek,Reinhardt,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-328,1,3,2,Taimou,Winston,Killed,Undine,Ana,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-329,1,3,2,Mickie,D.Va,Killed,WhyNot,Zarya,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-330,1,3,2,Harryhook,Soldier:76,Killed,OneFact,McCree,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-331,1,3,2,Taimou,Winston,Killed,EasyBro,Genji,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-332,1,3,2,Taimou,Winston,Killed,sylph,Lucio,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-333,1,3,2,Mickie,D.Va,Killed,OneFact,Reaper,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-334,1,3,2,EasyBro,Genji,Killed,chipshajen,Ana,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-335,1,3,2,Brek,Reinhardt,Killed,cocco,Reinhardt,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-336,1,3,2,WhyNot,Zarya,Killed,INTERNETHULK,Lucio,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-337,1,3,2,EasyBro,Genji,Killed,Mickie,D.Va,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-338,1,3,2,WhyNot,Zarya,Killed,Harryhook,Soldier:76,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-339,1,3,2,EasyBro,Genji,Killed,chipshajen,Ana,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-340,1,3,2,WhyNot,Zarya,Killed,cocco,Reinhardt,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-341,1,3,2,OneFact,Reaper,Killed,Harryhook,Reaper,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-342,1,3,2,Brek,Reinhardt,Killed,INTERNETHULK,Lucio,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-343,1,3,2,WhyNot,Zarya,Killed,Mickie,Zarya,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-344,1,3,2,Brek,Reinhardt,Killed,chipshajen,Ana,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-345,1,3,2,OneFact,Reaper,Killed,Taimou,Mei,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-346,1,3,2,Undine,Ana,Killed,Mickie,Zarya,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-347,1,3,2,EasyBro,Genji,Killed,chipshajen,Ana,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-348,1,3,2,OneFact,Reaper,Killed,cocco,Reinhardt,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-349,1,3,2,EasyBro,Genji,Killed,Harryhook,Reaper,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-350,1,3,2,OneFact,Reaper,Killed,INTERNETHULK,Lucio,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-351,1,3,2,EasyBro,Genji,Killed,Taimou,Mei,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-352,1,3,2,OneFact,Reaper,Killed,INTERNETHULK,Lucio,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-353,1,3,2,Taimou,Mei,Killed,Brek,Reinhardt,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-354,1,3,2,Mickie,Zarya,Killed,Undine,Ana,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-355,1,3,2,Harryhook,Reaper,Killed,OneFact,Reaper,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-356,1,3,2,chipshajen,Ana,Killed,EasyBro,Genji,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-357,1,3,2,Harryhook,Reaper,Killed,WhyNot,Zarya,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-358,1,3,2,OneFact,Reaper,Killed,chipshajen,Ana,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-359,1,3,2,Brek,Reinhardt,Killed,cocco,Reinhardt,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-360,1,3,2,Mickie,Zarya,Killed,Brek,Reinhardt,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-361,1,3,2,Undine,Mei,Killed,Taimou,Mei,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-362,1,3,2,Mickie,Zarya,Killed,WhyNot,Zarya,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-363,1,3,2,EasyBro,Tracer,Killed,Mickie,Zarya,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-364,1,3,2,Harryhook,Reaper,Killed,Undine,Mei,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-365,1,3,2,Harryhook,Reaper,Killed,OneFact,Reaper,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-366,1,3,2,EasyBro,Tracer,Killed,Harryhook,Reaper,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-367,1,3,2,EasyBro,Tracer,Killed,INTERNETHULK,Lucio,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-368,1,3,2,cocco,Reinhardt,Killed,sylph,Lucio,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-369,1,3,2,Brek,Reinhardt,Killed,cocco,Reinhardt,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-370,1,3,2,WhyNot,Winston,Killed,chipshajen,Ana,Temple of Anubis,EnVyUs Attack,,,,,,,,,
KF-371,1,4,1,Taimou,Roadhog,Killed,Brek,Reinhardt,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-372,1,4,1,EasyBro,Roadhog,Killed,Taimou,Roadhog,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-373,1,4,1,Mickie,D.Va,Killed,Undine,Zenyatta,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-374,1,4,1,EasyBro,Roadhog,Killed,INTERNETHULK,Lucio,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-375,1,4,1,Mickie,D.Va,Killed,OneFact,Soldier:76,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-376,1,4,1,WhyNot,D.Va,Killed,chipshajen,Ana,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-377,1,4,1,Mickie,D.Va,Killed,EasyBro,Roadhog,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-378,1,4,1,WhyNot,D.Va,Killed,Harryhook,Soldier:76,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-379,1,4,1,WhyNot,D.Va,Killed,cocco,Reinhardt,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-380,1,4,1,Mickie,D.Va,Killed,sylph,Ana,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-381,1,4,1,Brek,Reinhardt,Killed,Mickie,D.Va,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-382,1,4,1,Mickie,D.Va,Killed,Undine,Zenyatta,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-383,1,4,1,Taimou,Roadhog,Killed,sylph,Ana,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-384,1,4,1,cocco,Reinhardt,Killed,Brek,Reinhardt,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-385,1,4,1,EasyBro,Roadhog,Killed,Taimou,Roadhog,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-386,1,4,1,chipshajen,Ana,Killed,WhyNot,D.Va,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-387,1,4,1,chipshajen,Ana,Killed,OneFact,Soldier:76,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-388,1,4,1,EasyBro,Roadhog,Killed,chipshajen,Ana,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-389,1,4,1,Harryhook,Soldier:76,Killed,EasyBro,Roadhog,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-390,1,4,1,Mickie,D.Va,Killed,Brek,Reinhardt,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-391,1,4,1,EasyBro,Tracer,Killed,Taimou,Roadhog,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-392,1,4,1,Harryhook,Soldier:76,Killed,OneFact,Soldier:76,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-393,1,4,1,chipshajen,Ana,Killed,Undine,Zenyatta,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-394,1,4,1,cocco,Reinhardt,Killed,WhyNot,D.Va,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-395,1,4,1,EasyBro,Tracer,Killed,cocco,Reinhardt,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-396,1,4,1,Taimou,McCree,Killed,OneFact,Soldier:76,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-397,1,4,1,Taimou,McCree,Killed,EasyBro,Tracer,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-398,1,4,1,sylph,Ana,Killed,Mickie,D.Va,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-399,1,4,1,chipshajen,Ana,Killed,Undine,Lucio,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-400,1,4,1,Taimou,McCree,Killed,sylph,Ana,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-401,1,4,1,Brek,Reinhardt,Killed,chipshajen,Ana,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-402,1,4,1,Taimou,McCree,Killed,Brek,Reinhardt,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-403,1,4,1,Taimou,McCree,Killed,OneFact,Soldier:76,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-404,1,4,1,Undine,Lucio,Killed,cocco,Reinhardt,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-405,1,4,1,Harryhook,Soldier:76,Killed,WhyNot,D.Va,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-406,1,4,1,Undine,Lucio,Killed,Taimou,McCree,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-407,1,4,1,Mickie,D.Va,Killed,sylph,Ana,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-408,1,4,1,Mickie,D.Va,Killed,EasyBro,Tracer,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-409,1,4,1,chipshajen,Ana,Killed,Brek,Reinhardt,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-410,1,4,1,Harryhook,Soldier:76,Killed,OneFact,Soldier:76,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-411,1,4,1,Harryhook,Soldier:76,Killed,EasyBro,Tracer,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-412,1,4,1,Brek,Reinhardt,Killed,cocco,Reinhardt,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-413,1,4,1,chipshajen,Ana,Killed,Undine,Lucio,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-414,1,4,1,Taimou,McCree,Killed,WhyNot,D.Va,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-415,1,4,1,Mickie,D.Va,Killed,sylph,Ana,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-416,1,4,1,INTERNETHULK,Lucio,Killed,Brek,Reinhardt,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-417,1,4,1,OneFact,Soldier:76,Killed,Taimou,McCree,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-418,1,4,1,Mickie,D.Va,Killed,OneFact,Soldier:76,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-419,1,4,1,-,-,Suicide,EasyBro,Roadhog,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-420,1,4,1,Mickie,D.Va,Killed,Brek,Reinhardt,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-421,1,4,1,Harryhook,Soldier:76,Killed,WhyNot,D.Va,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-422,1,4,1,cocco,Reinhardt,Killed,EasyBro,Genji,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-423,1,4,1,Harryhook,Soldier:76,Killed,Undine,Lucio,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-424,1,4,1,Harryhook,Soldier:76,Killed,sylph,Ana,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-425,1,4,1,Harryhook,Soldier:76,Killed,Brek,Reinhardt,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-426,1,4,1,Mickie,D.Va,Killed,Undine,Lucio,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-427,1,4,1,sylph,Ana,Killed,Taimou,McCree,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-428,1,4,1,Mickie,D.Va,Killed,WhyNot,D.Va,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-429,1,4,1,INTERNETHULK,Lucio,Killed,EasyBro,Genji,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-430,1,4,1,Harryhook,Soldier:76,Killed,sylph,Ana,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-431,1,4,1,Harryhook,Soldier:76,Killed,OneFact,Tracer,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-432,1,4,1,Harryhook,Soldier:76,Killed,Brek,Reinhardt,Gibraltar,EnVyUs Attack,,,,,,,,,
KF-433,1,4,2,Taimou,Roadhog,Killed,Undine,Lucio,Gibraltar,MVP Infinity attack,,,,,,,,,
KF-434,1,4,2,Taimou,Roadhog,Killed,Brek,Winston,Gibraltar,MVP Infinity attack,,,,,,,,,
KF-435,1,4,2,Mickie,D.Va,Killed,OneFact,Tracer,Gibraltar,MVP Infinity attack,,,,,,,,,
KF-436,1,4,2,cocco,Reinhardt,Killed,EasyBro,Genji,Gibraltar,MVP Infinity attack,,,,,,,,,
KF-437,1,4,2,-,-,Suicide,WhyNot,D.Va,Gibraltar,MVP Infinity attack,,,,,,,,,
KF-438,1,4,2,Harryhook,Soldier:76,Killed,Undine,Lucio,Gibraltar,MVP Infinity attack,,,,,,,,,
KF-439,1,4,2,Harryhook,Soldier:76,Killed,OneFact,Soldier:76,Gibraltar,MVP Infinity attack,,,,,,,,,
KF-440,1,4,2,Taimou,Roadhog,Killed,Brek,Reinhardt,Gibraltar,MVP Infinity attack,,,,,,,,,
KF-441,1,4,2,Taimou,Roadhog,Killed,WhyNot,D.Va,Gibraltar,MVP Infinity attack,,,,,,,,,
KF-442,1,4,2,chipshajen,Ana,Killed,Brek,Reinhardt,Gibraltar,MVP Infinity attack,,,,,,,,,
KF-443,1,4,2,Taimou,Roadhog,Killed,WhyNot,D.Va,Gibraltar,MVP Infinity attack,,,,,,,,,
KF-444,1,4,2,EasyBro,Roadhog,Killed,Taimou,Roadhog,Gibraltar,MVP Infinity attack,,,,,,,,,
KF-445,1,4,2,cocco,Reinhardt,Killed,Brek,Reinhardt,Gibraltar,MVP Infinity attack,,,,,,,,,
KF-446,1,4,2,OneFact,Soldier:76,Killed,Harryhook,Soldier:76,Gibraltar,MVP Infinity attack,,,,,,,,,
KF-447,1,4,2,cocco,Reinhardt,Killed,OneFact,Soldier:76,Gibraltar,MVP Infinity attack,,,,,,,,,
KF-448,1,4,2,Mickie,D.Va,Killed,EasyBro,Roadhog,Gibraltar,MVP Infinity attack,,,,,,,,,
KF-449,1,4,2,Undine,Lucio,Killed,cocco,Reinhardt,Gibraltar,MVP Infinity attack,,,,,,,,,
KF-450,1,4,2,WhyNot,D.Va,Killed,INTERNETHULK,Winston,Gibraltar,MVP Infinity attack,,,,,,,,,
KF-451,1,4,2,sylph,Ana,Killed,chipshajen,Ana,Gibraltar,MVP Infinity attack,,,,,,,,,
KF-452,1,4,2,Harryhook,Soldier:76,Killed,Brek,Reinhardt,Gibraltar,MVP Infinity attack,,,,,,,,,
KF-453,1,4,2,Taimou,Roadhog,Killed,EasyBro,Roadhog,Gibraltar,MVP Infinity attack,,,,,,,,,
KF-454,1,4,2,Taimou,Roadhog,Killed,WhyNot,D.Va,Gibraltar,MVP Infinity attack,,,,,,,,,
KF-455,1,4,2,Harryhook,Soldier:76,Killed,Undine,Lucio,Gibraltar,MVP Infinity attack,,,,,,,,,
KF-456,1,4,2,Taimou,Roadhog,Killed,OneFact,Soldier:76,Gibraltar,MVP Infinity attack,,,,,,,,,
KF-457,1,5,1,EasyBro,Genji,Killed,Taimou,Roadhog,Hollywood,MVP Infinity attack,,,,,,,,,
KF-458,1,5,1,OneFact,Reaper,Killed,cocco,Reinhardt,Hollywood,MVP Infinity attack,,,,,,,,,
KF-459,1,5,1,EasyBro,Genji,Killed,INTERNETHULK,Symmetra,Hollywood,MVP Infinity attack,,,,,,,,,
KF-460,1,5,1,Mickie,D.Va,Killed,sylph,Ana,Hollywood,MVP Infinity attack,,,,,,,,,
KF-461,1,5,1,Harryhook,Soldier:76,Killed,Undine,Lucio,Hollywood,MVP Infinity attack,,,,,,,,,
KF-462,1,5,1,Harryhook,Soldier:76,Killed,OneFact,Reaper,Hollywood,MVP Infinity attack,,,,,,,,,
KF-463,1,5,1,WhyNot,Zarya,Killed,chipshajen,Ana,Hollywood,MVP Infinity attack,,,,,,,,,
KF-464,1,5,1,EasyBro,Genji,Killed,Harryhook,Soldier:76,Hollywood,MVP Infinity attack,,,,,,,,,
